"Handel mit Forstprodukten, insbesondere mit Pflanzen, Saatgut, Schutzhütten, Forstanhängern und Zäunen, die Ausführung von Forstarbeiten und die Beteiligung an gleichartigen Unternehmungen",1
"Handel mit Agrarprodukten, Agrarberatung sowie die Verwaltung von Immobilien",1
"Garten- und Landschaftsbau, Bagger- und Pflasterarbeiten sowie Hecken- und Strauchschnitt",1
"Betrieb einer Landwirtschaft mit Futterbau, Rindviehhaltung, Milchproduktion und deren Verkauf",1
"Ist die Zuständigkeit auf das Amtsgericht Neuruppin übergegangen. Vormals Amtsgericht Frankfurt,Oder,, HRA 848 FF. Hier von Amts wegen unter neuer Registernummer eingetragen",1
"Gegenstand des Unternehmens ist der Handel mit landwirtschaftlichen Produkten, insbesondere mit Schweinen sowie der Betrieb aller damit im Zusammenhang stehenden Geschäfte, soweit sie unmittelbaren Bezug zur Landwirtschaft besitzen.",1
"Bau, Errichtung, Betrieb sowie Verpachtung von Sauen-, Mastschweine- und Ferkelaufzuchtställen zur Haltung und Aufzucht von Sauen, Mastschweinen und Ferkeln.",1
Betrieb eines landwirtschaftlichen Betriebes mit den Betriebszweigen Milcherzeugung und Rinderaufzucht,1
"Geschäftsgegenstand des Unternehmens ist die Erzeugung landwirt- schaftlicher Produkte der Tier- und Pflanzenproduktion auf eigenem und angepachtetem Boden sowie der Handel mit selbster- zeugten landwirtschaftlichen Produkten, insbesondere Milchpro- duktion, die Führung gleichartiger oder ähnlicher Unternehmen und ihre Beteiligung hieran sowie die Führung solcher Unter- nehmen, die dem Gesellschaftszweck dienen und ihm förderlich sind.",1
Betrieb einer Hähnchenmastanlage.,1
"Milchviehproduktion, der Anbau von 'Marktfrucht' (= Anbau der gesamten pflanzlichen Produktion betr.Getreide, Mais und Hülsenfrüchte), die Aufzucht von Vieh, Getreidelagerung.",1
"Als nicht eingetragen wird bekanntgemacht: Unternehmensgegenstände: Landwirtschaftliches Unternehmen, Anzucht von Jungpflanzen, Vertrieb von landwirtschaftlichen Produkten.",1
"Geschäftsgegenstand: Führung eines landwirtschaftlichen Betriebs, Pferdepension und Pferdetherapie mit Voltigierstall.",1
"Wurde wie folgt ergänzt: Dienstleistungen für Dritte, Leistungen im Bereich der Landschaftsgestaltung sowie Landschaftsschutz und Landschaftspflege, touristische Leistungen, Bau und Erschließungsarbeiten im ländlichen Raum. Eine dem Förderzweck dienende Handelstätigkeit sowie Serviceleistungen für Dritte. Amtsgericht",1
Betrieb einer Diskothek und einer Gaststätte sowie sämtliche damit zusammenhängenden und den Gesellschaftszweck fördernden Geschäfte,1
"An- und Verkauf von Sportpferden (Dressur- und Springpferde), Ausbildung solcher Pferde, Betreuung solcher Pferde und Vorstellung auf nationalen und internationalen Turnieren, An- und Vermietung von Boxen für Pensionspferde",1
Gegenstand des Unternehmens ist die Tierhaltung.,1
Milchviehbetrieb.,1
Schweinehaltung gemäß § 51 a BewG.,1
"Innen- und Außenausbau inclusive Fliesen- und Tapezierarbeiten und Gartenarbeiten sowie die Produktion und der Handel von Motorradtaschen, -bekleidung und -zubehör und die Vermietung von Motorrädern und Motorradzubehör sowie die Vornahme aller hiermit in direktem oder indirektem Zusammenhang stehenden Handlungen und Geschäften",1
Geschäftsgegenstand des Unternehmens ist die Erzeugung und der Absatz von Erzeugnissen der Land- und Forstwirtschaft.,1
Gegenstand des Unternehmens ist ein landwirtschftlicher Betrieb.,1
"Sind die Verpackung, Aufbereitung und Veredelung von Blumen, Pflanzen, Ziergehölzen und Blumenzwiebeln. Die Gesellschaft ist berechtigt, alle Geschäfte zu tätigen, die den Gesellschaftszweck unmittelbar oder mittelbar fördern",1
"Ist die Bewirtschaftung landwirtschaftlicher Betriebe, Handel mit Agrarprodukten und Agrarbedarf sowie Dienstleistungen im Agrarbereich",1
Betreiben einer Schäferei,1
Die Herstellung von und der Groß- und Einzelhandel mit gärtnerischen Produkten und Zubehör aller Art. Grund- oder,1
Geflügelhaltung und Ackerbau .,1
"Anbau, Pflanzung und Verkauf von Agrarprodukten",1
"Marketing Gesellschaft mbH ""Märkische Schweiz.",1
Betreiben einer Landwirtschaft. Betreiben einer Biogasanlage,1
Haltung und Mast von Geflügel sowie Beteiligung an anderen Unternehmungen,1
Die Gesellschaft verfolgt ausschließlich und unmittelbar gemeinnützige Zwecke im Sinne des Abschnitts steuerbegünstigte Zwecke der Abgabenordnung. Zweck der Gesellschaft ist die Förderung der ökologischen Tierzucht und Forschung für die ökologische Landwirtschaft,1
Haltung von Schweinen in einer Kooperation gem. § 51 a BewG,1
"Pflanzenzucht sowie der Handel mit Pflanzen, Blumen und Dekorationsartikeln",1
"Vogelhaltung, Vogelpflege und das Betreiben eines entgeltlichen sozialen Netzwerkes, eines Onlineshops und einer Akademie sowie eines Vogellexikons",1
Betrieb einer Putenfarm in Jürgenstorf,1
Der An- und Verkauf sowie die Anzucht von Pflanzen,1
"A, Produktion, Lagerung und Verkauf pflanzlicher und tierischer Rohprodukte für die Nahrungsmittelherstellung, Verkauf entsprechender Fertigprodukte, b, Produktion, Lagerung und Verkauf landwirtschaftlicher Veredelungsprodukte auf pflanzlicher und tierischer Herstellungsbasis, c, Organisation des Absatzes landwirtschaftlicher Produkte und der entsprechenden Transporte hierfür, d, Durchführung von Bau- und Reparaturleistungen, die den Unternehmensgegenständen nach a, und b, und/oder die Verbesserung kommunaler/dörflicher Wohnstrukturen betreffen e, Unterhaltung von Reparaturbetrieben für landwirtschaftliche Maschinen und Kraftfahrzeuge aller Art",1
Zweck der Gesellschaft ist die gemeinsame Bewirtschaftung der landwirtschaftlicher Betriede in Forchtenberg und Schöntal,1
Die Produktion von Gemüse unter Glas,1
"Erschließung von Zuchtfarmen, die Umsetzung aller Aktivitäten in Bezug auf Biotechnologie sowie die Vornahme aller Handlungen, die den vorgenannten Zwecken oder Teilzwecken beiläufig oder unmittelbar zuzuordnen sind, sowie entweder alleine oder gemeinsam mit anderen hierzu Beteiligungen oder andere Rechte an Unternehmen oder Gesellschaften zu erwerben oder zu veräußern, mit anderen Unternehmen oder Gesellschaften zusammenzuarbeiten oder solche Unternehmen und Gesellschaften zu führen",1
Der gemeinschaftliche Betrieb der angemieteten Schweinemastanlage zur Mastschweinerzeugung. Der Gesellschaftszweck soll im Rahmen einer gemeinschaftlichen landwirtschaftlichen Tierhaltung im Sinne von § 51 a Bewertungsgesetz erfolgen.,1
"Genossenschaft Elbeland eG mit dem Sitz in Klietz OT Scharlibbe (Amtsgericht Stendal GnR 199) verschmolzen. Die Verschmelzung wurde am , 26.04.2017 , in das Handelsregister der übernehmenden Gesellschaft eingetragen.",1
"Ackerbau, das Mästen von Rindern und Schweinen im Rahmen eines landwirtschaftlichen Unternehmens .",1
"Erzeugung und der Vertrieb landwirtschaftlicher Produkte, insbesondere vom Rindfleisch, Schaffleisch und Feldfutter sowie Landwirtschaftspflege",1
"Betrieb eines landwirtschaftlichen Unternehmens zur Erzeugung von pflanzlichen und tierischen Produkten aller Art, Betrieb einer Reparaturwerkstatt für Kfz und landwirtschaftliche Geräte, Durchführung von Bauschlossereiarbeiten.",1
Haltung und die Produktion von Eiern und alternativen Energien,1
"Agrarservice, Umwelttechnik, Kommunaltechnik, Transporte und Handel mit Waren aller Art",1
"Der Betrieb eines landwirtschaftlichen Unternehmens sowie sämtliche damit zusammenhängenden und den Gesellschaftszweck fördernden Geschäfte, insbesondere unter Berücksichtigung folgender Ziele: -- Förderung der Landschaftspflege -- Erhaltung des Landschaftsbildes der Kulturlandschaft und der Artenvielfalt, -- Förderung einer extensiven und umweltverträgen Grünlandnutzung, insbesondere durch Mutterkuhhaltung, -- Förderung einer tierartgerechten Haltung und einer bedarfsorientierten Tierernährung, -- Förderung der Vermarktung regionaler tierischer Produkte aus extensiver Haltung, -- Sicherung und Entwicklung nachhaltiger Landnutzungsformen -- Weiterentwicklung gemeinschaftlicher, naturnaher und artgerechter Nutztierhaltung, -- Haltung alter vom Aussterben bedrohter Haustierrassen",1
"landwirtschaftliche Dienstleistungen jeglicher Art, Rekultivierungsleistungen, Handels- und Dienstleistungen, sowie Lohnarbeit, der Handel mit landwirtschaftlichen Produkten aller Art, Verarbeitung und Vermarktung von Fleisch und Fleischprodukten, sowie Serviceleistungen im Bereich der Direktvermarktung, Leistungen des Erd- und Landschaftsbaus.",1
"Gegenstand ist die gemeinschaftliche Produktion landwirtschaftlicher, pflanzlicher und tierischer Produkte.",1
Gegenstand des Unternehmens ist der Vertrieb von Obstgehölz.,1
Gegenstand des Unternehmens ist die Produktion und der Absatz landwirtschaftlicher Erzeugnisse sowohl im Bereich der Tier- als auch der Pflanzenproduktion.,1
"Landwirtschaftsproduktion im weitesten Sinne. Diese umfasst insbesondere die Produktion von Tieren und Pflanzen, den Absatz, Vertrieb und den damit zusammenhängenden Handel von Landwirtschaftsprodukten",1
Gegenstand des Unternehmens ist die landwirtschaftliche Geflügelhaltung und alle damit in Zusammenhang stehenden Geschäfte sowie jede andere angemessene kaufmännische Nutzung des Gesellschaftsvermögens.,1
"Der Betrieb einer Baumschule, der Garten- und Landschaftsbau sowie die Herstellung und Installation von Reviereinrichtungen.",1
Land- und forstwirtschaftlicher Betrieb im Rahmen einer Tierhalterkooperation (§ 51 a BewG) mit Sauenhaltung und Ferkelaufzucht .,1
Ein landwirtschaftlicher Betrieb sowie sämtliche damit im Zusammenhang stehende Leistungen,1
Betrieb einer Ferkelaufzuchtsanlage und Erzeugung von Wärme und Strom und der Vermarktung.,1
Zucht und Aufzucht von Schweinen sowie die sonstige Nutzung des Anlagevermögens zu unternehmerischen Zwecken,1
Landwirtschaftlicher Betrieb; Harberg 1,1
"Erzeugung landwirtschaftlicher Produkte, deren Bearbeitung, Verarbeitung und Vermarktung; sowie Erbringung von Dienstleistungen im ländlichen Raum, insbesondere Leistungen im Bereich der Landschaftsgestaltung und des Landschaftsschutzes sowie der Landschaftspflege; Beteiligungen an anderen Unternehmen sowie die Gründung eigener Unternehmen, wenn sie die Förderung, des Erwerbs oder die Wirtschaft der Mitglieder zu dienen bestimmt sind; die gemeinsame Bewirtschaftung der landwirtschaftlichen Nutzflächen der Mitgleider, die Vermietung und Verpachtung",1
"Gegenstand des Unternehmens ist der Betrieb von Landwirtschaft, insbesondere die Aufzucht und Mast von Schweinen, im Rahmen einer Tierhaltungskooperation im Sinne des § 51 a Bewertungsgesetz.",1
"--- die Erzeugung landwirtschaftlicher Produkte, deren Bearbeitung, Verarbeitung und Vermarktung sowie --- die Erbringung von Dienstleistungen im ländlichen Raum, insbesondere Leistungen im Bereich der Landschaftsgestaltung und des Landschaftsschutzes sowie der Landschaftspflege. --- Beteiligungen an anderen Unternehmen sowie die Gründung eigener Unternehmen, wenn sie der Förderung des Erwerbs oder der Wirtschaft der Mitglieder zu dienen bestimmt sind, --- z. B. die gemeinsame Bewirtschaftung der landwirtschaftlichen Nutzflächen der Mitglieder, die Vermietung und Verpachtung. Als nicht eingetragen wird bekanntgemacht: Den Gläubigern der Genossenschaft ist, wenn sie sich binnen sechs Monaten nach der Bekanntmachung bei der Genossenschaft zu diesem Zweck melden, Sicherheit zu leisten, soweit sie nicht Befriedigung erlangen können. Amtsgericht.",1
Betreiben einer gewerblichen Schweinemast und die Vermarktung von Nutz- und Schlachtvieh,1
Zweck der Gesellschaft ist der gemeinschaftliche Betrieb einer Ferkelaufzucht und Schweinemast in angepachteten Ställen. Der Gesellschaftszweck soll im Rahmen einer gemeinschaftlichen landwirtschaftlichen Tierhaltung im Sinne des § 51 a BewG verfolgt werden,1
"Landwirtschaftliche Urproduktion durch Putenmast, Marktfruchtanbau sowie Vermarktung von landwirtschaftlichen Erzeugnissen .",1
"Gegenstand des Unternehmens ist die Schweinemast im Rahmen einer Gesellschaft, die nach den Vorschriften des § 51 a BewG landwirtschaftliche Einkünfte erzielt.",1
"Die Landwirtschaftliche Produktion, Verarbeitung und Vermarktung, Handel mit Agrarprodukten sowie die Entwicklung und Projektierung von agrar- und energietechnischen Geräten und Anlagen, Handel mit technischen Produkten.",1
Betrieb einer Industriebuchbinderei sowie der Handel mit Druckerzeugnissen aller Art,1
"Erzeugung landwirtschaftlicher Produkte, deren Bearbeitung, Verarbeitung und Vermarktung, b) Erbringung von Dienstleistungen im ländlichen Raum, insbesondere Leistungen im Bereich der Landschaftsgestaltung und des Landschaftsschutzes sowie der Landschaftspflege, c) Beteiligungen an anderen Unternehmen sowie der Gründung eigener Unternehmen, wenn sie der Förderung des Erwerbs oder der Wirtschaft der Mitglieder zu dienen bestimmt sind, d) gemeinsame Bewirtschaftung der landwirtschaftlichen Nutzfläche der Mitglieder, die Vermietung und Verpachtung.",1
Gegenstand ist der Betrieb einer Landwirtschaft sowie der Handel mit landwirtschaftlichen Produkten.,1
"Marketing GmbH Gut Achselschwang &amp; Co. KG, Utting a. Ammersee (Achselschwang 6, 86919 Utting-Achselschwang; Pferdezucht und -haltung, insbesondere Aufzucht von Jungtieren, Hengsthaltung, Futterherstellung und Einstellung von Pensionspferden Marketing GmbH, München (Amtsgericht München HRB 99 655",1
Aufbau und der Betrieb einer Landwirtschaft mit Tierhaltung und aller damit im Zusammenhang stehenden Tätigkeiten,1
Die Erzeugung und Vermarktung tierischer und pflanzlicher Produkte einschließlich der dazu erforderlichen Arbeiten und Dienstleistungen.,1
"Haltung,Produktion, Verarbeitung und Handel von Bienen und Produkten aller Art. .",1
"Gegenstand des Unternehmens ist die Produktion pflanzlicher und tierischer Erzeugnisse, die Veredlung derselben sowie die Absatz- und Handelstätigkeit.",1
"Die ökologische Bewirtschaftung landwirtschaftlicher Flächen, Tierhaltung und Vermarktung landwirtschaftlicher Produkte",1
"Unternehmens, beschlossen. Karl-Heinz Schiemann, geb. 27. 11. 1952, Liebenwalde, ist zum Geschäftsführer bestellt. Er ist befugt, Rechtsgeschäfte mit sich selbst oder als Vertreter Dritter abzuschließen. Helmut Werkmeister ist Betrieb eines Landwirtschaftsbetriebes mit Tier- und Pflanzenproduktion und landwirtschaftlichen Dienstleistungen",1
"Die Errichtung und der Betrieb einer Geflügelfarm. Die Produktion betrifft die Aufzucht; Haltung; Eierproduktion von Zuchtgeflügel. Die Gesellschaft kann alle Geschäfte tätigen, die dem Gesellschaftszweck unmittelbar oder mittelbar dienen, sie darf Zweigniederlassungen errichten und andere Unternehmen gründen, erwerben und sich an solchen beteiligen.",1
Besteht aus mindestens zwei Personen,1
"Sind der Handel und die Produktion von Agrarprodukten, Pflanzenölen und sonstigen Ölen, kosmetischen Produkten und Reinigungsmitteln, Speise- und Genussmitteln sowie der Handel von technischen Maschinen und Geräten aller Art, des Weiteren die Energieerzeugung und auch der Betrieb von Photovoltaikanlagen",1
Geschäftsgegenstand ist die Erzeugung von Gemüse und sonstigen landwirtschaftlichen Produkten.,1
"Züchten von Schnecken aller Art in einer besonderen, patentierten Zuchtanlage; Verkauf von lebenden, gezüchteten Schnecken; Verarbeitung von Schnecken in einer besonderen Verarbeitungsanlage für pharmazeutische und kosmetische Zwecke und zum menschlichen Verzehr; Entwicklung und Herstellung von Schneckenfutter; Verkauf von Samen von Pflanzen zur Herstellung eines für die Züchtung erforderlichen Mikroklimas; Erbringung von Beratungsleistungen zur Schneckenzüchtung; Im-und Export von Lebensmitteln, insbesondere Wein, Fisch und Speiseöl sowie von Rohstoffen insbesondere Kohle und Öl sowie damit in Zusammenhang stehende Beratungsdienstleistungen.",1
"Gegenstand des Unternehmens ist der landwirtschaftliche Betrieb und alle damit in Zusammenhang stehende Tätigkeiten, einschließlich Dienstleistungen, die der Landwirtschaft zugute kommen.",1
Die Errichtung und der Betrieb einer Pferdepension,1
Betrieb einer Putenmast,1
die Herstellung und der Vertrieb von Imkereiprodukten.,1
Schweinemast und Bewirtschaftung landwirtschaflicher Flächen .,1
"Aufzucht und Mast von Geflügel, insbesondere in Tramm",1
Erzeugung und Verkauf sowie der Handel mit gärtnerischen Produkten aller Art und das Betreiben gärtnerischer Nebenbetriebe. Die Ausdehnung des Geschäftsbetriebes auf Nichtmitglieder ist zugelassen. Rechtsverhältnisse: Die Genossenschaft ist durch Umwandlung aus der GPG Altenburg hervorgegangen. Die Satzung ist am 02. 11. 1991 errichtet,1
"Betrieb einer Landwirtschaft. Die Gesellschaft ist zu allen Handlungen berechtigt, die unmittelbar oder mittelbar diesem Zweck zu dienen geeignet erscheinen. Sie ist insbesondere berechtigt, Zweigniederlassungen oder Tochtergesellschaften zu errichten, gleichartige oder ähnliche Unternehmen zu erwerben oder zu pachten oder sich an solchen Unternehmen zu beteiligen",1
"Die Beratung, insbesondere in Unternehmensangelegenheiten, Coaching, Schulung, Seminare, sowie die Zucht, die Ausbildung, den An- und Verkauf von Pferden sowie Dienstleistungen sonstiger Art",1
"Und der Zustimmungsbeschlüsse vom selben Tage ist die Baumschulen Hans Werner Angendohr KG mit dem Sitz in Nettetal ,Amtsgericht Krefeld, HRA 4449, durch Übertragung ihres Vermögens unter Auflösung ohne Abwicklung als Ganzes auf die Gesellschaft verschmolzen",1
"Der Betrieb eines rein landwirtschaftlichen Gartenbaubetriebs. Es werden ausschließlich gartenbauliche Leistungen im Sinne des § 13 Einkommensteuregesetztes erbracht. Hierzu gehört insbesondere die Kultur und Aufzucht von Kulturpflanzen jeglicher Art, insbesondere von Beet - und Balkonpflanzen sowie sämtliche dazugehörenden und unterstützenden landwirtschaftlichen bzw. gartenbaulichen Tätigkeiten in den Bereich Züchtung und Absatz",1
"Errichtung einer Tierzuchtanlage für landwirtschaftliche Nutztiere, Erzeugung und Haltung von landwirtschaftlichen Nutztieren sowie Handel mit diesen Tieren",1
"Nunmehr: Der Großhandel mit Pflanzen und Gartenbauzubehör, insbesondere die Fortführung des Geschäftsbetriebes der bisher im Handelsregister des Amtsgerichts Saarlouis unter der Nr. HRA 1035 eingetragenen Einzelfirma unter dem Namen 'Marion Gartenbau-Handelsgesellschaft",1
"Die Prüfung, Überwachung und Rückverfolgung von Lebensmitteln, insbesondere Eiern und Eiprodukten und daraus hergestellten Erzeugnissen, über alle Produktions- und Vertriebsstufen",1
"Die Aufzucht, der Anund Verkauf von Geflügel",1
"Entwicklung von ökologisch landwirtschaftlichen Produkten, vor allem deren Anbau, deren Verarbeitung sowie Groß- und Einzelhandel; Investitionen in sowie Entwicklung und Verwaltung von Immobilien; Asien-Europa Handel, einschließlich dem Handel mit landwirtschaftlichen Erzeugnissen, Maschinen und Anlagen, sowie Mode; wissenschaftliche und technologische Beratung .",1
Gegenstand der Gesellschaft ist die Bewirtschaftung eines landwirtschaftlichen Betriebes.,1
"Sind die Führung eines landwirtschaftlichen Betriebes sowie die Erbringung landwirtschaftlicher Dienstleistungen, insbesondere als Lohnunternehmen, die Tätigkeit als Komplementär GmbH für landwirtschaftliche Unternehmen. Die Gesellschaft ist zu allen Handlungen berechtigt, die unmittelbar oder mittelbar diesen zu fördern geeignet sind. Sie kann zu diesem Zweck andere Unternehmen gründen und erwerben, sich an solchen beteiligen, auch als alleinige Komplementärin, sie pachten, ihre Vertretung oder Geschäftsführung übernehmen und Zweigniederlassungen im In- und Ausland errichten",1
Bewirtschaftung eines landwirtschaftlichen Betriebes mit Schweinemast,1
"Erzeugung von Milch, Rindfleisch und anderen landwirtschaftlichen Produkten aller Art; Handel, Verleih sowie Instandhaltung und Reparatur von Maschinen und technischer Anlagen aller Art; Betrieb von Tankstellen. Neues",1
Betreiben einer Schweinemast als land- und forstwirtschaftlichen Betrieb im Rahmen einer Tierhaltungskooperation (§ 51a BewG) .,1
"Produktion und Verwertung von landwirtschaftlichen Erzeugnissen, Viehzucht sowie Handel mit Tieren und Tierprodukten, Durchführung von Dienstleistungen verschiedener Art, insbesondere Transportleistungen, Lohnleistungen, Vermietung von Maschinen und maschinellen Anlagen.",1
"Die Genossenschaft allein, solange er alleiniger Liquidator ist. Amtsgericht",1
"Geflügelmast sowie landwirtschaftliche Produktion, Lagerung, Veredelung, Vertrieb und Handel mit sonstigen landwirtschaftlichen Erzeugnissen;Zucht und Forschung bei Tieren sowie hiermit im Zusammenhang stehende Dienstleistungen",1
"Landwirtschaftliche Produktionsgenossenschaft (LPG) Pflanzenproduktion Gresse, 19258 Metlitzhof. Liquidator: Ewald Steingröver, Mölln. Die Mitgliederversammlung vom 18. 12. 1990 hat die Auflösung der Genossenschaft zum 31. 12. 1990 beschlossen. Die Genossenschaft war vormals eingetragen im Genossenschaftsregister des Rates des Kreises Hagenow (Bd. II Bl. 83) unter Reg. Nr. 16 und wurde zuständigkeitshalber hierher übertragen",1
"Betrieb einer Pferdepension und einer Reithalle sowie die Erbringung von allen der Pferdepensionshaitung zugehörigen Dienstleistungen. Die Gesellschaft kann alle Geschäfte betreiben, die dem Gesellschaftszweck unmittelbar oder mittelbar zu dienen geeignet sind. Sie kann insbesondere Zweigniederiassungen errichten und sich an gleichartigen oder ähnlichen Unternehmen beteiligen. Vertretungsregelung",1
Errichtung und Betrieb einer Hähnchenmastanlage und alle damit im Zusammenhang stehenden Geschäfte,1
Rechtsgeschäfte abzuschließen. Die Liste der Mitglieder des Aufsichtsrats ist zum Handelsregister eingereicht.,1
Rinderhaltung zur Fleischproduktion sowie die Aufzucht von Rindern für die Milchproduktion mit der entsprechenden Grünlandbewirtschaftung,1
Die Gesellschaft betreibt Schweinemast.,1
"Auch die Vermittlung oder der Verkauf von Bausparverträgen, die Vermittlung von Versicherungen und Reisen. Die Haftsumme für jeden Geschäftsanteil beträgt 300,-- DM. Amtsgericht",1
Landwirtschaftlicher Betrieb mit Flächenbewirtschaftung und Schweinemast,1
Die Milchproduktion sowie die damit zusammenhängende Bewirtschaftung landwirtschaftlicher Nutzflächen und die Aufzucht von Rindern,1
"Landwirtschaftliche Urproduktion, Verarbeitung und Handel mit landwirtschaftlichen Produkten und Durchführung von Lohnarbeiten für Dritte, insbesondere landwirtschaftliche Betriebe, Beteiligung an Geschäften, die gleichen Zwecken dienen, ist für die Offene Handelsgesellschaft zulässig",1
A) die gemeinschaftliche Erzeugung und der Absatz landwirtschaftlicher Erzeugnisse;b) der Handel mit landwirtschaftlichen Produkten;c) die Aufbereitung und Verarbeitung landwirtschaftlicher Produkte bis zum Endprodukt;d) die Beteiligung an anderen Unternehmen zum Zweck der Förderung der landwirtschaftlichen Erzeugung,1
Gegenstand des Unternehmens ist der Vertrieb von landwirtschaftlichen Produkten sowie die Produktion von Mast- und Aufzuchtkälbern.,1
Ausführung landwirtschaftlicher und kommunaler Dienstleistungen,1
Die Produktion von Schweinen und anderen landwirtschaftlichen Erzeugnissen sowie der Handel mit diesen,1
Handel mit Pflanzen aller Art .,1
"Der Weinbau und der Weinhandel, einschließlich der Durchführung absatzfördernder geselliger Veranstaltungen. Die Gesellschaft kann alle Geschäfte betreiben, die dem Gesellschaftszweck unmittelbar oder mittelbar zu dienen bestimmt sind. Die Gesellschaft kann im In- und Ausland gleichartige oder ähnliche Unternehmen gründen, erwerben, sich an solchen beteiligen, deren Vertretung übernehmen und Zweigniederlassungen im In- und Ausland errichten",1
Errichtung und der Betrieb einer Hähnchenmastanlage und alle damit im Zusammenhang stehenden Geschäfte,1
"Gartenbaumschule, Terracotta, Wasser im Garten, Gestaltung mit Naturstein, Fachberatung und Verkauf, Planung und Ausführung, Seminare und Events.",1
Gegenstand der Gesellschaft auch die Durchführung landeskultureller und pflegerische Maßnahmen sowie die Erbringung von Lohn- und Unternehmensleistungen.,1
Durchführung der Ausgliederung des Einzelunternehmens unter der Firma Manfred Horlacher Dienstleistungsbetrieb Landschaftspflege e. K. mit Niederlassung in Schwäbisch Hall und die Änderung des . des Gesellschaftsvertrages beschlossen.,1
"Betrieb einer gemeinsamen Viehhaltung im Rahmen einer Viehhaltungskooperation nach den Bestimmungen des § 51a des Bewertungsgesetzes. Die Gesellschaft ist berechtigt, alle Geschäfte vorzunehmen, die den Gesellschatszweck unmittelbar und mittelbar zu fördern geeignet sind.",1
Haltung und Mast von Geflügel sowie Handel mit landwirtschaftlichen Produkten,1
Gegenstand des Unternehmens ist ein an bäuerlichen Grundsätzen orientierter landwirtschaftlicher Betrieb auf der Grundlage von Eigentum und Arbeitseinsatz der Gesellschafter.,1
"Die Erzeugung, der Absatz und der Handel landwirtschaftlicher Produkte, - der Bezug landwirtschaftlicher und sonstiger Bedarfsartikel",1
"Gegenstand des Unternehmens ist die landwirtschaftliche Erzeugung von: Milch, die gemeinsame Haltung und Zucht von Tieren, insbesondere Kälber und Schweine die gemeinschaftliche Bewirtschaftung des Bodens und der Anbau landwirtschaftlicher Feldkulturen Landschaftspflege, Forsterhaltungs- und Sanierungsarbeiten die Lagerung, Aufbereitung und Veredlung landwirtschaftlicher Erzeugnisse sowie deren Verarbeitung und deren Handel die Unterhaltung von Neben- und Hilfsbetrieben der Landwirtschaft desweiteren die Verwaltung eigenen Vermögens und die Beteiligung an anderen Unternehmen, deren Übernahme oder Erwerb sowie die Betreibung realisierter Objekte, einschließlich Vermietung und Verpachtung.",1
"Erzeugung und Vermarktung landwirtschaftlicher Produkte jeglicher Art, Maschinenlohnarbeiten, Transportleistungen im landwirtschaftlichen Bereich sowie alle damit in Zusammenhang stehenden Betätigungen",1
Der Betrieb eines land- und forstwirtschaftlichen Unternehmens sowie sämtliche mit den vorgenannten Tätigkeiten zusammenhängenden Neben- und artverwandten Tätigkeiten.,1
Betreiben einer gewerblichen Ferkelaufzucht sowie die Erzeugung und Vermarktung von Mastschweinen,1
"Geschäftsgegenstand ist die Gartengestaltung, ein Torfwerk und die Erzeugung und der Vertrieb von Naturdüngemitteln.",1
"Gegenstand ist die Erzeugung landwirtschaftlicher Produkte, deren Bearbeitung, Verarbeitung und Vermarktung, die Erbringung von Dienstleistungen im inländischen Raum, insbesondere Leistungen im Bereich der Landwirtschaftsgestaltung und des Lanschaftsschutzes sowie der Landschaftspflege, Beteiligungen an anderen Unternehmen sowie die Gründung eigener Unternehmen, wenn sie der Förderung des Erwerbs oder der Wirtschaft der Mitglieder zu dienen bestimmt sind, die gemeinsame Bewirtschaftung der landschaftlichen Nutzflächen der Mitglieder, die Vermietung und Verpachtung.",1
"Betrieb eines landwirtschaftlichen Lohnunternehmens mit angeschlossenem Güternahverkehr sowie der Handel mit landwirtschaftlichen Bedarfsgütern. Die Gesellschaft kann auch andere Unternehmen gründen, erwerben, pachten oder sich an solchen beteiligen. Die Errichtung von Zweigniederlassungen ist zulässig",1
Errichtung und Betrieb eines Junghennen-Aufzuchtstalles einschließlich Haltung und Veräußerung von Junghennen,1
"Extensive Bewirtschaftung von Acker- und Grünland, die Produktion, die Be- und Verarbeitung sowie der Absatz landwirtschaftlicher Güter, die Ausführung landeskultureller und kommunalwirtschaftlicher Leistungen.",1
"Die Produktion und Vermarktung land- und forstwirtschaftlicher Erzeugnisse. Die Gesellschaft darf alle sonstigen Geschäfte betreiben, die ihrem Hauptzweck zu dienen geeignet sind. Sie kann sich insbesondere auch an anderen Unternehmen beteiligen oder solche erwerben und Zweigniederlassungen",1
Der Gartenbau sowie der Vertrieb und die Wartung von Zubehör und der Handel mit Pflanzen und Zubehör,1
Die Produktion von Biogeflügel und der Handel von anerkannten ökologischen Produkten sowie Beteiligungen an anderen Unternehmen,1
Geschäftsgegenstand ist die Erzeugung von tierischen und pflanzlichen Produkten sowie alle damit im Zusammenhang stehenden Bestätigungen.,1
"Ein land- und forstwirtschaftlicher Betrieb mit Schwerpunkt Stutenmilcherzeugung, Herstellung und Vertrieb von kosmetischen Erzeugnissen, Produktion und Vertrieb aller land- und forstwirtschaftlichen Erzeugnisse und Nebenprodukte, Beteiligung an Firmen, Betrieben, an Unternehmen im In- und Ausland, Vorträge und Lehrgänge.",1
